"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"NJ2020",3,1,"T0_T3","c_Viruses","VP",517242.359630399,1551727.0788912,450865.477466772,0.247570985532292,"LM_ALLPOINTS",2536886.99360341,6665980.231,226495057.7,1359117.43511861,4077352.30535584,1184704.07519607,16.0722661893754,135911.743511861,50.3376827821707,48.9332660951401,6.42890647575016,54364.6974047444,20.1350731128683,19.573306438056,4.01806654734385,33977.9358779652,12.5844206955427,12.233316523785,0.00600064941336956,4.51203293504002e-11,1.78035865931751e-11,6.46042358003759e-12,2.58232312672536e-09,2.62744345607576e-09,6.79558717559305e-10,6.9736230415248e-10,1.08729394809489e-10,1.15189818389526e-10,1.03292925069014e-09,1.07804958004054e-09,2.71823487023722e-10,2.89627073616897e-10,4.34917579237955e-11,4.99521815038331e-11,6.4558078168134e-10,6.9070111103174e-10,1.69889679389826e-10,1.87693265983001e-10,2.71823487023722e-11,3.36427722824098e-11
"NJ2020",3,1,"T0_T6","c_Viruses","VP",-138606.965174133,-831641.791044795,270738.634256899,0.0360916986281581,"LM_ALLPOINTS",2536886.99360341,6665980.231,226495057.7,-364206.719518589,-2185240.31711153,711398.808175119,-8.61386542885616,-36420.6719518589,-13.4891377599478,-13.1127920658938,-3.44554617154247,-14568.2687807436,-5.3956551039791,-5.24511682635751,-2.15346635721404,-9105.16798796474,-3.37228443998694,-3.27819801647344,-0.00160801177393015,-1.20910281272887e-11,-4.77087976448449e-12,-1.73121881743846e-12,-6.9199276708532e-10,-7.04083795212609e-10,-1.82103359759295e-10,-1.86874239523779e-10,-2.91365375614872e-11,-3.08677563789256e-11,-2.76797106834128e-10,-2.88888134961417e-10,-7.28413439037179e-11,-7.76122236682024e-11,-1.16546150245949e-11,-1.33858338420333e-11,-1.7299819177133e-10,-1.85089219898619e-10,-4.55258399398237e-11,-5.02967197043082e-11,-7.28413439037179e-12,-9.01535320781025e-12
"NJ2020",3,1,"T0_T9","c_Viruses","VP",-178968.017057574,-1610712.15351816,145941.461308346,0.130722909515151,"LM_ALLPOINTS",2536886.99360341,6665980.231,226495057.7,-470260.309858153,-4232342.78872336,383479.00336816,-16.6832137158451,-47026.0309858153,-17.4170485132649,-16.9311144730211,-6.67328548633806,-18810.4123943261,-6.96681940530597,-6.77244578920844,-4.17080342896128,-11756.5077464538,-4.35426212831623,-4.23277861825528,-0.00207624976294639,-1.56118224319368e-11,-6.1601153304036e-12,-2.23533354518277e-12,-8.93494588730491e-10,-9.09106411162427e-10,-2.35130154929076e-10,-2.4129027025948e-10,-3.76208247886522e-11,-3.9856158333835e-11,-3.57397835492196e-10,-3.73009657924133e-10,-9.40520619716306e-11,-1.00212177302034e-10,-1.50483299154609e-11,-1.72836634606437e-11,-2.23373647182623e-10,-2.38985469614559e-10,-5.87825387322691e-11,-6.49426540626727e-11,-9.40520619716306e-12,-1.16405397423458e-11
"NJ2020",3,1,"T0_T12","c_Viruses","VP",-313606.254442078,-3763275.05330493,100112.366726303,0.430145059724029,"LM_ALLPOINTS",2536886.99360341,6665980.231,226495057.7,-824038.712682072,-9888464.55218485,263057.46340252,-38.9787348711942,-82403.8712682072,-30.5199523215582,-29.6684484787362,-15.5914939484777,-32961.5485072829,-12.2079809286233,-11.8673793914945,-9.74468371779856,-20600.9678170518,-7.62998808038955,-7.41711211968404,-0.00363821939891306,-2.7356648625768e-11,-1.07943906819821e-11,-3.91698244222029e-12,-1.56567355409594e-09,-1.5930302027217e-09,-4.12019356341036e-10,-4.22813747023018e-10,-6.59230970145657e-11,-6.9840079456786e-11,-6.26269421638374e-10,-6.53626070264142e-10,-1.64807742536414e-10,-1.75602133218396e-10,-2.63692388058263e-11,-3.02862212480466e-11,-3.91418388523984e-10,-4.18775037149752e-10,-1.03004839085259e-10,-1.13799229767241e-10,-1.64807742536414e-11,-2.03977566958617e-11
"NJ2020",3,1,"T0_T24","c_Viruses","VP",361534.47050462,8676827.29211087,109150.180111402,0.406772620805605,"LM_ALLPOINTS",2536886.99360341,6665980.231,226495057.7,949975.950558875,22799422.813413,286805.421237631,89.8716532147477,94997.5950558875,35.1842944651435,34.2026559085561,35.9486612858991,37999.038022355,14.0737177860574,13.6810623634224,22.4679133036869,23749.3987639719,8.79607361628588,8.55066397713902,0.00419424582684338,3.15375453633521e-11,1.24440895688552e-11,4.51561202356556e-12,1.80495430606186e-09,1.83649185142521e-09,4.74987975279438e-10,4.87432064848293e-10,7.599807604471e-11,8.05136880682756e-11,7.21981722424745e-10,7.53519267788097e-10,1.89995190111775e-10,2.0243927968063e-10,3.0399230417884e-11,3.49148424414496e-11,4.51238576515466e-10,4.82776121878818e-10,1.18746993819859e-10,1.31191083388715e-10,1.89995190111775e-11,2.35151310347431e-11
"NJ2020",4,1,"T0_T3","c_Viruses","VP",423312.011371712,1269936.03411513,120394.23386477,0.755540069211468,"LM_ALLPOINTS",1534541.57782516,8163509.061,183418451.4,2251950.34816895,6755851.04450683,640477.54277218,44.0252068900056,225195.034816895,83.405568450702,66.2053633458384,17.6100827560022,90078.0139267582,33.3622273802808,26.4821453383354,11.0063017225014,56298.7587042239,20.8513921126755,16.5513408364596,0.0122776652565771,7.47608254920696e-11,2.94991381842275e-11,1.0704412109256e-11,4.27870566152101e-09,4.35346648701308e-09,1.12597517408448e-09,1.1554743122687e-09,1.80156027853516e-10,1.90860439962772e-10,1.71148226460841e-09,1.78624309010048e-09,4.50390069633791e-10,4.79889207818018e-10,7.20624111414065e-11,8.27668232506625e-11,1.06967641538025e-09,1.14443724087232e-09,2.81493793521119e-10,3.10992931705347e-10,4.50390069633791e-11,5.57434190726351e-11
"NJ2020",4,1,"T0_T6","c_Viruses","VP",3072992.18194741,18437953.0916844,580037.934329515,0.800387320726919,"LM_ALLPOINTS",1534541.57782516,8163509.061,183418451.4,16347813.4996275,98086880.9977647,3085706.50743373,639.19337484996,1634781.34996275,605.474574060278,480.611365846881,255.677349939984,653912.5399851,242.189829624111,192.244546338753,159.79834371249,408695.337490688,151.368643515069,120.15284146172,0.0891285111985604,5.42718907286874e-10,2.14146111093259e-10,7.77076337085128e-11,3.10608456492923e-08,3.16035645565791e-08,8.17390674981375e-09,8.38805286090701e-09,1.3078250799702e-09,1.38553271367871e-09,1.24243382597169e-08,1.29670571670038e-08,3.2695626999255e-09,3.48370881101876e-09,5.2313003198808e-10,6.00837665696593e-10,7.76521141232307e-09,8.30793031960994e-09,2.04347668745344e-09,2.2576227985467e-09,3.2695626999255e-10,4.04663903701063e-10
"NJ2020",4,1,"T0_T9","c_Viruses","VP",2420796.0199005,21787164.1791045,378123.6234526,0.803872533362046,"LM_ALLPOINTS",1534541.57782516,8163509.061,183418451.4,12878237.0767031,115904133.690328,2011555.54912254,755.301357520687,1287823.70767031,476.971743581597,378.60886480478,302.120543008275,515129.483068124,190.788697432639,151.443545921912,188.825339380172,321955.926917578,119.242935895399,94.652216201195,0.0702123313025808,4.27535018931362e-10,1.68696834458983e-10,6.12153625064683e-11,2.44686504457359e-08,2.48961854646673e-08,6.43911853835156e-09,6.60781537281054e-09,1.03025896613625e-09,1.09147432864272e-09,9.78746017829436e-09,1.02149951972257e-08,2.57564741534062e-09,2.7443442497996e-09,4.12103586454499e-10,4.73318948960968e-10,6.11716261143398e-09,6.54469763036534e-09,1.60977963458789e-09,1.77847646904687e-09,2.57564741534062e-10,3.1878010404053e-10
"NJ2020",4,1,"T0_T12","c_Viruses","VP",1798379.53091685,21580554.3710022,293364.717383549,0.742977090941165,"LM_ALLPOINTS",1534541.57782516,8163509.061,183418451.4,9567083.62152266,114805003.458272,1560652.09515696,748.138760899396,956708.362152266,354.336430426765,281.263859941643,299.255504359759,382683.344860907,141.734572170706,112.505543976657,187.034690224849,239177.090538067,88.5841076066913,70.3159649854108,0.0521598756749871,3.17610496909158e-10,1.25322799412886e-10,4.54761384289669e-11,1.81774588808931e-08,1.84950693778022e-08,4.78354181076133e-09,4.90886461017422e-09,7.65366689721813e-10,8.1084282815078e-10,7.27098355235722e-09,7.58859404926638e-09,1.91341672430453e-09,2.03873952371742e-09,3.06146675888725e-10,3.51622814317692e-10,4.54436472022327e-09,4.86197521713242e-09,1.19588545269033e-09,1.32120825210322e-09,1.91341672430453e-10,2.3681781085942e-10
"NJ2020",4,1,"T0_T24","c_Viruses","VP",891115.849324805,21386780.3837953,189289.535051852,0.580738225178,"LM_ALLPOINTS",1534541.57782516,8163509.061,183418451.4,4740589.90351619,113774157.684388,1006989.2252371,741.421147060972,474058.990351619,175.577403833933,139.369181603446,296.568458824389,189623.596140648,70.2309615335732,55.7476726413784,185.355286765243,118514.747587905,43.8943509584832,34.8422954008615,0.0258457634296447,1.57379320016718e-10,6.20987566410083e-11,2.25339017840584e-11,9.00712081668076e-09,9.16450013669748e-09,2.37029495175809e-09,2.4323937083991e-09,3.79247192281295e-10,4.01781094065353e-10,3.6028483266723e-09,3.76022764668902e-09,9.48117980703238e-10,1.01021673734425e-09,1.51698876912518e-10,1.74232778696576e-10,2.25178020417019e-09,2.40915952418691e-09,5.92573737939524e-10,6.54672494580532e-10,9.48117980703238e-11,1.17345699854382e-10
